time a_x a_y a_z m_x m_y m_z baro
131250 2.5342300 -1.1446697 -9.6895010 -19.2781070 32.1434940 25.2730710 966.8279620
131280 2.5274192 -1.0904075 -9.7832810 -19.2311935 32.0434955 25.1321485 966.8259640
131310 2.5206084 -1.0361453 -9.8770610 -19.1842800 31.9434970 24.9912260 966.8239660
131340 2.8159442 -0.9298663 -9.2088500 -19.1842800 31.8434900 25.9306950 966.8219680
131370 2.9560528 -1.0054592 -9.0847580 -19.0904700 31.3434900 25.5549010 966.8199700
131400 3.0783486 -1.0341994 -8.9193530 -18.9028170 31.8434900 25.9306950 966.8179720
131430 3.4058676 -1.1726614 -8.8930070 -18.9028170 31.6434940 26.4004360 966.8159740
131460 3.6064503 -1.2268487 -9.1425380 -18.7151800 31.3434900 25.5549010 966.8139760
131490 3.7053946 -1.1323202 -9.1344545 -18.8559115 31.2934870 25.7427980 966.8119780
131520 3.8043390 -1.0377918 -9.1263710 -18.9966430 31.2434840 25.9306950 966.8099800
131550 4.0553670 -1.0714718 -9.5981900 -18.9966430 31.0434880 25.5549010 966.8079820
131580 4.1469765 -1.0334510 -10.0367780 -18.8090060 30.9434970 25.5549010 966.8059840
131610 4.2282570 -0.9568103 -10.3439400 -18.9966430 30.6434940 26.8701630 966.8039860
131640 4.2558002 -0.8752300 -10.2322720 -18.9028170 30.9434970 26.2125400 966.8019880
131670 4.2983117 -0.8867560 -9.9602870 -19.3719180 30.4434970 26.3064880 966.7999900
131700 4.2637336 -0.9479787 -9.7730265 -19.1373675 30.3934935 25.9776765 966.7979920
131730 4.2291555 -1.0092014 -9.5857660 -18.9028170 30.3434900 25.6488650 966.7959940
131760 3.4096098 -1.0895842 -10.5295530 -18.3398900 30.2434840 26.7762150 966.7939960
131790 3.0811927 -0.7810757 -10.7766900 -18.2460630 29.9434970 26.5883330 966.7919980
131820 3.1187644 -0.3956273 -10.2108660 -17.8707890 30.5434880 27.1520080 966.7900000
131850 2.9560528 -0.2724335 -9.2040600 -17.8707890 30.3434900 26.9641110 966.7950000
131880 3.0038035 -0.1534309 -8.8082830 -17.7769620 30.2434840 27.2459560 966.8000000
131910 2.9793294 -0.2452650 -8.9855890 -17.5424040 30.1934890 27.5747680 966.8050000
131940 2.9548554 -0.3370990 -9.1628950 -17.3078460 30.1434940 27.9035800 966.8100000
131970 2.6791286 -0.4076024 -9.9047530 -16.8387450 30.6434940 27.6217500 966.8150000
132000 2.5858727 -0.5637277 -10.2650540 -16.4634550 30.6434940 28.0914760 966.8200000
132030 2.6506880 -0.9065149 -10.0014515 -16.1819920 30.6434940 27.8096310 966.8242857
132060 2.9919782 -0.9346564 -9.0855060 -16.0881650 30.6434940 28.0914760 966.8285714
132090 3.3188982 -0.7363188 -8.3208960 -16.1819920 30.7434840 27.8096310 966.8328571
132120 3.4145494 -0.6402935 -8.3818195 -16.2289050 30.7434840 27.7156905 966.8371429
132150 3.5102005 -0.5442682 -8.4427430 -16.2758180 30.7434840 27.6217500 966.8414286
132180 3.3497343 -0.4435277 -8.9666540 -16.2758180 30.3434900 27.9035800 966.8457143
132210 3.4916391 -0.5954617 -9.4904150 -15.8067170 30.2434840 28.0914760 966.8500000
132240 3.6745586 -0.5816904 -9.0343130 -15.9005280 30.9434970 27.6217500 966.8476923
132270 3.8975950 -0.8099657 -8.7397260 -16.2758180 31.0434880 27.8096310 966.8453846
132300 4.2305026 -0.8246351 -8.9205490 -16.5572660 30.4434970 28.2793730 966.8430769
132330 4.3128313 -0.7033873 -9.0958350 -16.4634475 30.5434955 28.0445020 966.8407692
132360 4.3951600 -0.5821394 -9.2711210 -16.3696290 30.6434940 27.8096310 966.8384615
132390 4.3688150 -0.5785469 -9.7031220 -16.3696290 30.6434940 27.4338380 966.8361538
132420 4.1459284 -0.6430628 -10.1861680 -16.5572660 30.6434940 27.8096310 966.8338462
132450 4.3414220 -0.5984555 -9.9246620 -16.7449340 30.4434970 26.9641110 966.8315385
132480 4.1945770 -0.7277865 -9.8674800 -17.0263820 30.5434880 27.6217500 966.8292308
132510 3.8447547 -0.7936496 -10.1589240 -16.8387450 30.7434840 27.9975280 966.8269231
132540 3.6497852 -0.8242609 -10.1877395 -16.5572815 30.5934905 28.0445020 966.8246154
132570 3.4548156 -0.8548723 -10.2165550 -16.2758180 30.4434970 28.0914760 966.8223077
132600 3.2748900 -1.0174342 -10.6337370 -16.6510930 30.7434840 27.6217500 966.8200000
132630 3.2401621 -1.1512560 -9.9541500 -16.8387450 31.0434880 27.3399050 966.8214229
132660 3.1581326 -1.0163864 -9.1865460 -17.0263820 31.1434940 27.3399050 966.8228457
132690 2.8894415 -1.1317964 -9.4071870 -16.6510930 31.2434840 27.8096310 966.8242686
132720 2.5349784 -1.1047027 -9.4678120 -16.4634550 31.2434840 27.3399050 966.8256914
132750 2.5162673 -1.1022329 -9.5752135 -16.4165420 31.2434840 27.6687165 966.8271143
132780 2.4975562 -1.0997630 -9.6826150 -16.3696290 31.2434840 27.9975280 966.8285371
132810 2.4168742 -1.1877800 -9.5224480 -15.9943540 31.0434880 26.9641110 966.8299600
132840 2.6244924 -1.3448035 -9.1829540 -15.4314120 30.9434970 27.4338380 966.8294620
132870 2.8758197 -1.2681628 -8.9108200 -15.8067170 31.0434880 27.3399050 966.8289640
132900 3.2013927 -1.1497590 -8.7106860 -15.7128750 31.1434940 27.9975280 966.8284660
132930 3.3376093 -1.0376422 -9.1223300 -15.6190490 31.2434840 27.3399050 966.8279680
132960 3.4754726 -0.8617580 -9.1039930 -15.6190490 31.2434840 27.5747680 966.8274700
132990 3.6133360 -0.6858737 -9.0856560 -15.6190490 31.2434840 27.8096310 966.8269720
133020 3.9287302 -0.7024891 -9.0599100 -15.7128750 30.7434840 27.6217500 966.8264740
133050 4.1115003 -0.8869057 -9.2551040 -15.6190490 30.8434900 27.8096310 966.8259760
133080 4.3822870 -0.8762777 -9.5706480 -15.3376010 30.8434900 28.2793730 966.8254780
133110 4.3771977 -0.9451346 -9.8719710 -14.9623110 30.9434970 28.4672700 966.8249800
133140 4.4101290 -1.1491603 -9.8532600 -14.8685000 30.7434840 28.0914760 966.8244820
133170 4.3929895 -1.1427986 -9.8057335 -14.7277605 30.6434860 27.8096390 966.8239840
133200 4.3758500 -1.1364368 -9.7582070 -14.5870210 30.5434880 27.5278020 966.8234860
133230 4.0231840 -1.0500664 -10.0813860 -14.2117310 30.5434880 28.5612180 966.8229880
133260 3.1346314 -1.0439291 -11.0224790 -13.3673400 30.6434940 28.8430480 966.8224900
133290 2.9129424 -1.0121951 -10.7991430 -12.8982240 30.6434940 28.1854250 966.8219920
133320 2.9500654 -0.4406836 -10.4776120 -12.8982240 30.2434840 28.8430480 966.8214940
133350 3.0222154 -0.1695973 -9.0988290 -12.7105870 30.5434880 27.9975280 966.8209960
133380 3.0044024 -0.1817221 -9.0068455 -12.4291230 30.5934910 28.4202880 966.8204980
133410 2.9865894 -0.1938469 -8.9148620 -12.1476590 30.6434940 28.8430480 966.8200000
133440 2.6357190 -0.2320175 -9.5788800 -11.6785430 30.2434840 28.0914760 966.8185714
133470 2.5289910 -0.2323169 -9.7854510 -10.8341520 30.4434970 28.2793730 966.8171429
133500 2.6385632 -0.4995113 -9.8549070 -10.1774140 30.7434840 28.4672700 966.8157143
133530 2.6343718 -0.7940987 -9.6200450 -9.7082980 31.1434940 28.2793730 966.8142857
133560 3.0850844 -0.8626561 -8.9151610 -9.7082980 30.8434900 28.4672700 966.8128571
133590 3.2309562 -0.8336165 -8.7825370 -9.5675735 30.7434920 28.1854250 966.8114286
133620 3.3768280 -0.8045769 -8.6499130 -9.4268490 30.6434940 27.9035800 966.8100000
133650 3.4275723 -0.5014572 -8.8313350 -9.4268490 31.1434940 28.0914760 966.8109980
133680 3.5693276 -0.5605843 -8.9855150 -9.1453705 30.8434900 27.7156830 966.8119960
133710 3.6803966 -0.7024891 -8.9575220 -9.1453705 30.8434900 27.2459560 966.8129940
133740 3.7163220 -0.7948471 -9.3315940 -9.0515440 30.9434970 27.0580600 966.8139920
133770 3.7904177 -0.7945477 -9.4041940 -8.7700810 31.7434840 26.9641110 966.8149900
133800 3.8652621 -0.7439530 -9.4731255 -8.6762620 31.6934890 26.9641110 966.8159880
133830 3.9401064 -0.6933582 -9.5420570 -8.5824430 31.6434940 26.9641110 966.8169860
133860 3.8969963 -0.6755452 -9.7007270 -8.6762700 31.7434840 26.3064880 966.8179840
133890 4.0085144 -0.6147716 -9.7847020 -9.0515440 31.7434840 26.3064880 966.8189820
133920 4.0356080 -0.4763095 -9.9450190 -9.0515440 32.3434900 26.0246430 966.8199800
133950 4.3272014 -0.5719606 -9.4287420 -9.1453705 32.1434940 25.8367460 966.8209780
133980 4.3117840 -0.3815565 -9.8466740 -9.0515440 32.1434940 25.6488650 966.8219760
134010 4.0263273 -0.3354524 -10.1201555 -8.8639070 32.0934910 25.5549165 966.8229740
134040 3.7408707 -0.2893483 -10.3936370 -8.6762700 32.0434880 25.4609680 966.8239720
134070 3.2183075 -0.7083270 -11.0016720 -8.0195160 32.0434880 26.1185910 966.8249700
134100 3.0862820 -0.7993377 -10.6066440 -7.4565887 32.1434940 25.2730710 966.8259680
134130 3.1165192 -1.0355465 -9.7881450 -7.4565887 32.1434940 25.2730710 966.8269660
134160 3.0027556 -1.1454180 -9.3080940 -7.4565887 31.9434970 25.4609680 966.8279640
134190 2.7903473 -1.2629237 -9.1082590 -7.0812990 31.8434900 25.0851750 966.8289620
134220 2.7167754 -1.3567786 -9.1142467 -6.9874726 31.6934890 24.9912265 966.8299600
134250 2.6432035 -1.4506334 -9.1202345 -6.8936462 31.5434880 24.8972780 966.8294620
134280 2.4956102 -1.0858420 -9.6534250 -6.5183716 30.8434900 25.2730710 966.8289640
134310 2.5045917 -1.0240206 -9.6713890 -6.7060090 30.7434840 25.6488650 966.8284660
134340 2.7119105 -0.9249266 -9.4311380 -6.2368927 31.2434840 24.9912260 966.8279680
134370 2.7493327 -0.9487271 -8.9398590 -6.1430817 31.4434970 24.9912260 966.8274700
134400 3.1174173 -0.9463321 -8.6463200 -5.7677917 30.2434840 24.5215000 966.8269720
134430 3.2476465 -0.8701405 -8.6259620 -5.9085235 30.2934870 24.3805775 966.8264740
134460 3.3778756 -0.7939489 -8.6056040 -6.0492554 30.3434900 24.2396550 966.8259760
134490 3.6113900 -0.7894583 -9.0132065 -5.7677917 30.3434900 24.5215000 966.8254780
134520 3.8212538 -0.7825726 -9.1854980 -5.6739807 29.9434970 24.3336030 966.8249800
134550 4.0459366 -0.7222481 -9.7182410 -5.4863280 29.6434940 24.6154330 966.8244820
134580 4.1064105 -0.6652167 -10.1706000 -5.2986755 28.7434840 25.0851750 966.8239840
134610 4.1508683 -0.5646259 -10.2507580 -5.3455887 28.8434905 24.8972855 966.8234860
134640 4.1953260 -0.4640350 -10.3309160 -5.3925020 28.9434970 24.7093960 966.8229880
134670 3.9884560 -0.5270540 -10.1400630 -5.2986755 28.6434940 24.7093960 966.8224900
134700 4.2285566 -0.5049000 -10.0382760 -5.2048645 27.5434880 24.6154330 966.8219920
134730 4.2183780 -0.3242258 -9.9064000 -5.2048645 27.3434900 25.0851750 966.8214940
134760 3.8540354 -0.3249742 -9.9608860 -5.0172120 26.8434900 25.3670200 966.8209960
134790 3.2181578 -0.3550617 -10.6365810 -4.3604584 26.2434840 25.6488650 966.8204980
134820 3.1141240 -0.0757425 -10.4514160 -4.0789948 25.8434900 25.9306950 966.8200000
134850 3.0719119 -0.1786535 -10.0032480 -4.2197266 25.5434870 25.7897800 966.8015354
134880 3.0296998 -0.2815645 -9.5550800 -4.3604584 25.2434840 25.6488650 966.7830708
134910 3.0633798 -0.2661465 -8.8114260 -4.3604584 24.6434940 25.9306950 966.7646062
134940 2.8174410 -0.1898053 -8.8422620 -4.1728210 24.0434880 26.2125400 966.7461415
134970 2.6300309 -0.4861890 -9.2474700 -4.1728210 23.7434840 26.0246430 966.7276769
135000 2.6372159 -0.5667215 -9.7571600 -4.2666473 23.4434970 26.6822810 966.7092123
135030 2.6993368 -0.7764354 -9.7637460 -4.1728210 23.3434900 26.6822810 966.6907477
135060 2.8537407 -0.7313791 -9.4252250 -4.2197341 23.2434920 26.5883255 966.6722831
135090 3.0081446 -0.6863228 -9.0867040 -4.2666473 23.1434940 26.4943700 966.6538185
135120 3.4684374 -0.3131488 -8.1927630 -4.3604584 23.0434880 26.3064880 966.6353538
135150 3.8619690 -0.1305286 -8.1315400 -4.4542847 22.8434900 26.5883330 966.6168892
135180 3.7335360 -0.2734813 -8.4857030 -4.0789948 22.3434900 26.6822810 966.5984246
135210 3.6799476 -0.4602928 -8.8642660 -4.2666473 22.7434840 26.4004360 966.5799600
135240 3.7937110 -0.7701485 -8.9034850 -4.1728210 23.0434880 26.3064880 966.6199657
135270 3.8731208 -0.8841364 -9.0141800 -4.2666397 23.2434925 26.4004290 966.6599714
135300 3.9525306 -0.9981244 -9.1248750 -4.3604584 23.4434970 26.4943700 966.6999771
135330 4.0400987 -0.8017328 -9.3896740 -4.5481110 23.0434880 26.3064880 966.7399829
135360 4.0833590 -0.5852829 -9.8652350 -4.8295746 22.8434900 26.4943700 966.7799886
135390 4.0927890 -0.4616400 -10.2927470 -5.1110380 23.1434940 26.4943700 966.8199943
135420 4.0390506 -0.2977309 -10.0957560 -5.8616180 23.2434840 26.8701630 966.8600000
135450 4.2749600 -0.4891827 -9.7583570 -6.4245453 23.0434880 25.8367460 966.8433250
135480 4.2440493 -0.4846172 -9.9347655 -6.5183716 23.1434860 25.8367460 966.8266500
135510 4.2131386 -0.4800517 -10.1111740 -6.6121980 23.2434840 25.8367460 966.8099750
135540 3.5413358 -0.5932164 -10.5289545 -6.7998350 23.3434900 25.7428130 966.7933000
135570 3.2687526 -0.6607260 -10.3416940 -6.9874725 23.3434900 26.2125400 966.7766250
135600 3.2072306 -0.5694159 -10.0644710 -6.9874725 23.3434900 25.7428130 966.7599500
135630 3.1054423 -0.7195537 -9.5335245 -6.9874725 23.3434900 25.3670200 966.7785214
135660 2.7479856 -0.9452843 -9.4098820 -7.1751100 23.9434970 25.4609680 966.7970929
135690 2.5557104 -1.0166109 -9.4325595 -7.1282045 23.9434970 25.5549165 966.8156643
135720 2.3634353 -1.0879376 -9.4552370 -7.0812990 23.9434970 25.6488650 966.8342357
135750 2.2444327 -1.2208612 -9.6583650 -6.7998350 23.3434900 25.3670200 966.8528071
135780 2.3228695 -1.1975098 -9.9152310 -6.6121980 23.3434900 24.8972780 966.8713786
135810 2.4902215 -1.0795550 -9.5345730 -6.4245453 23.3434900 25.3670200 966.8899500
135840 2.7002350 -1.0009685 -9.3196200 -6.6121980 23.3434900 25.7428130 966.8828100
135870 2.8026220 -0.9335337 -9.2410335 -6.4714585 23.3434900 25.4609680 966.8756700
135900 2.9050090 -0.8660989 -9.1624470 -6.3307190 23.3434900 25.1791230 966.8685300
135930 3.2272887 -0.7470964 -9.1176900 -6.1430817 23.2434840 25.3670200 966.8613900
135960 3.3946410 -0.6499484 -9.2372910 -6.1430817 23.2434840 25.1791230 966.8542500
135990 3.6143840 -0.3820056 -9.2684260 -6.1430817 23.3434900 25.5549010 966.8471100
136020 3.8351748 -0.7258406 -9.0558680 -5.9554290 23.0434880 25.8367460 966.8399700
136050 3.6697686 -1.0277628 -9.3666220 -5.6739807 22.8434900 25.4609680 966.8415108
136080 3.9257364 -1.0491682 -9.7330600 -5.6739807 22.9434970 25.6488650 966.8430515
136110 3.9148840 -1.0401869 -9.8682290 -5.5801544 23.0434955 25.6488650 966.8445923
136140 3.9040315 -1.0312057 -10.0033980 -5.4863280 23.1434940 25.6488650 966.8461331
136170 3.9228923 -1.0406360 -9.9631320 -5.4863280 22.6434940 25.4609680 966.8476738
136200 4.0568640 -0.9590557 -9.8867900 -5.2048645 22.5434880 25.7428130 966.8492146
136230 3.9568717 -0.8452922 -9.7323110 -5.1110380 22.5434880 25.5549010 966.8507554
136260 3.6353402 -0.6966513 -10.0674650 -4.6419373 22.7434840 26.5883330 966.8522962
136290 3.4037718 -0.6644683 -10.5158575 -4.4073792 22.4934840 26.2125395 966.8538369
136320 3.1722033 -0.6322852 -10.9642500 -4.1728210 22.2434840 25.8367460 966.8553777
136350 2.9963190 -0.5453160 -10.3160970 -3.7975464 22.0434880 25.6488650 966.8569185
136380 3.0476623 -0.5593867 -9.9016090 -3.6098938 22.3434900 25.5549010 966.8584592
136410 2.8892918 -0.2969824 -9.4483520 -3.6098938 22.3434900 26.0246430 966.8600000
136440 2.7536738 -0.2323169 -9.3823395 -3.5160675 21.5434880 26.1185910 966.8585714
136470 2.5830286 -0.2700385 -9.9092440 -2.9531403 21.4434970 25.9306950 966.8571429
136500 2.5164170 -0.1484912 -9.8706240 -2.4840240 21.7434840 25.9306950 966.8557143
136530 2.5270450 -0.1938469 -9.8367193 -2.4371185 21.7434840 26.1185915 966.8542857
136560 2.5376730 -0.2392026 -9.8028145 -2.3902130 21.7434840 26.3064880 966.8528571
136590 2.9071047 -0.2914439 -9.0545210 -2.1087494 21.3434900 26.5883330 966.8514286
136620 3.3088691 -0.2776726 -8.4728310 -1.6396332 20.9434970 26.6822810 966.8500000
136650 3.5096018 -0.3903882 -8.3532295 -1.3581696 21.0434880 26.8701630 966.8485671
136680 3.6763550 -0.2811154 -8.5479750 -1.1705322 21.1434940 26.6822810 966.8471343
136710 3.6183506 -0.3001259 -8.7147280 -0.9359741 20.9934920 27.0110930 966.8457014
136740 3.5603461 -0.3191364 -8.8814810 -0.7014160 20.8434900 27.3399050 966.8442686
136770 3.6868331 -0.5760022 -9.1902890 -0.5137787 20.5434880 27.6217500 966.8428357
136800 3.8172120 -0.8050259 -9.2727670 0.0491333 21.1434940 27.8096310 966.8414029
136830 3.9190004 -0.8000862 -9.4999940 0.1429596 21.0434880 27.8096310 966.8399700
136860 3.9880068 -0.6932085 -9.5568760 0.0491333 20.2434840 28.5612180 967.1161262
136890 4.0137534 -0.6608757 -9.6830635 -0.1384888 20.2434840 28.2793730 967.3922823
136920 3.8884640 -0.7334747 -9.9159790 0.1429596 20.5434880 28.7491000 967.6684385
136950 3.9537282 -0.6923852 -9.8973430 0.1429596 20.6434860 29.0309375 967.9445946
136980 4.0189924 -0.6512956 -9.8787070 0.1429596 20.7434840 29.3127750 968.2207508
137010 4.1074586 -0.5155280 -9.9719630 -0.0446777 19.9434970 29.4067380 968.4969069
137040 3.8389170 -0.3722759 -10.1249450 0.1429596 19.6434940 29.8764650 968.7730631
137070 3.3983831 -0.3216811 -10.0692610 0.4244232 19.7434840 29.6885680 969.0492192
137100 3.1114297 -0.4617897 -10.7075340 0.7997131 19.4434970 30.3462070 969.3253754
137130 2.9041109 -0.5094656 -11.0980715 0.5651627 18.8934935 30.6280445 969.6015315
137160 2.6967920 -0.5571414 -11.4886090 0.3306122 18.3434900 30.9098820 969.8776877
137190 3.1596296 -0.4189787 -9.3124350 0.4244232 17.9434970 30.5340880 970.1538438
137220 3.1162198 -0.5876779 -9.1012240 0.5182495 17.7434840 31.1917110 970.4300000
137250 2.8830047 -0.6596782 -8.8931570 0.5182495 17.3434900 31.8493500 969.8233333
137280 2.7174490 -0.8276289 -9.1097560 0.6120758 16.9434970 32.1311800 969.2166667
137310 2.5656648 -0.7556287 -9.5731930 1.1750030 16.0434880 32.3190900 968.6100000
137340 2.6749375 -0.7655081 -10.0283960 1.3626404 15.4434970 32.9767150 968.0033333
137370 2.7509793 -0.8128097 -9.8510150 1.5502853 15.4434970 32.8827675 967.3966667
137400 2.8270211 -0.8601114 -9.6736340 1.7379303 15.4434970 32.7888200 966.7900000
137430 3.3016841 -1.1838881 -9.3239600 1.9255676 15.0434880 33.2585600 966.7914286
137460 3.6106417 -0.8695418 -9.0542220 2.3946838 14.6434940 34.1980130 966.7928571
137490 3.8806800 -0.4799020 -8.8055890 2.6761475 14.1434940 33.4464400 966.7942857
137520 4.0212380 -0.5641768 -8.9229450 2.7699585 13.7434845 34.2919460 966.7957143
137550 4.3501040 -0.4276607 -8.9789290 2.4885101 13.4434970 34.3859100 966.7971429
137580 4.3792933 -0.4399351 -9.1560850 2.6761475 13.2934955 34.3859100 966.7985714
137610 4.4084826 -0.4522096 -9.3332410 2.8637848 13.1434940 34.3859100 966.8000000
137640 4.3078920 -0.6746471 -9.8535595 3.0514374 12.5434880 34.6677400 966.8042800
137670 4.4048900 -0.7981403 -9.9340920 3.1452637 12.5434880 35.3253800 966.8085600
137700 4.4483000 -0.8313711 -9.7089610 2.8637848 12.1434940 34.5737900 966.8128400
137730 4.3331890 -0.7906559 -9.9072980 2.8637848 11.8434910 35.4193270 966.8171200
137760 4.4213557 -0.6728508 -9.4199110 2.4885101 11.2434845 34.8556370 966.8214000
137790 4.2486150 -0.5083429 -9.5049340 2.5823288 10.8434908 35.1374820 966.8256800
137820 4.0758743 -0.3438350 -9.5899570 2.6761475 10.4434970 35.4193270 966.8299600
137850 3.4741256 -0.5050498 -10.3403470 3.0514374 10.2434845 35.8890530 966.8294620
137880 3.2763867 -0.4607419 -10.4145930 3.2390747 9.7434845 35.7011570 966.8289640
137910 3.2733930 -0.3116519 -10.0825830 2.9576110 9.1434940 35.3253800 966.8284660
137940 3.0259576 -0.1829196 -9.5148130 2.6761475 8.8434910 35.9830000 966.8279680
137970 2.9758867 -0.1166075 -9.4581565 2.5823288 8.4934925 36.1708975 966.8274700
138000 2.9258158 -0.0502954 -9.4015000 2.4885101 8.1434940 36.3587950 966.8269720
138030 2.9409342 0.0715512 -9.1838520 2.7699585 7.8434906 35.9830000 966.8264740
138060 2.9843440 0.0311353 -9.4776910 2.8637848 7.3434906 35.6072100 966.8259760
138090 2.9021650 0.1333727 -9.5908560 2.8637848 6.7434845 35.8890530 966.8254780
138120 3.1587315 -0.0887654 -9.1492740 3.0514374 6.4434967 35.7011570 966.8249800
138150 3.4934354 -0.0446072 -8.5768640 3.1452637 6.0434875 35.9830000 966.8244820
138180 3.7591329 -0.0071851 -8.2394660 3.4267273 5.6434937 36.0769500 966.8239840
138210 3.7797151 -0.0139959 -8.2592250 3.4736328 5.2434921 35.9830015 966.8234860
138240 3.8002973 -0.0208067 -8.2789840 3.5205383 4.8434906 35.8890530 966.8229880
138270 3.9190004 -0.1291814 -8.6349440 3.5205383 4.4434967 36.1708830 966.8224900
138300 4.0438410 -0.1088237 -8.7587360 3.8958282 3.8434906 36.4527300 966.8219920
138330 4.1740700 -0.2004332 -9.1085590 4.1772920 3.4434967 36.5466770 966.8214940
138360 4.2924740 -0.2116599 -9.4453580 4.0834810 3.1434937 36.3587950 966.8209960
138390 4.3626030 -0.3636687 -9.5284355 4.1303865 2.7434922 36.6406325 966.8204980
138420 4.4327320 -0.5156776 -9.6115130 4.1772920 2.3434906 36.9224700 966.8200000
138450 4.6397514 -0.4460724 -9.8055100 4.0834810 1.7434845 35.8890530 966.8204980
